treatment,plant,leaf,inquiline,date,count,
a4,28,2,headcap,19990921,0,
a4,28,2,Metriocnemus,19990921,0,
a4,28,2,other,19990921,0,
a4,28,2,rotvol ml,19990921,0.5,
a4,28,2,Sarraceniopus,19990921,0,
a4,28,2,volume ml,19990921,2,
a4,28,2,Wyeomyia,19990921,0,
a4,28,3,Blaesoxipha,19990921,0,
a4,28,3,Habrotrocha,19990921,3,
a4,28,3,headcap,19990921,0,
a4,28,3,Metriocnemus,19990921,0,
a4,28,3,other,19990921,0,
a4,28,3,rotvol ml,19990921,0.5,
a4,28,3,Sarraceniopus,19990921,0,
a4,28,3,volume ml,19990921,4,
a4,28,3,Wyeomyia,19990921,0,
a4,28,4,Blaesoxipha,19990921,0,
a4,28,4,Habrotrocha,19990921,19,
a4,28,4,headcap,19990921,0,
a4,28,4,Metriocnemus,19990921,0,
a4,28,4,other,19990921,0,
a4,28,4,rotvol ml,19990921,0.5,
a4,28,4,Sarraceniopus,19990921,7,
a4,28,4,volume ml,19990921,4,
a4,28,4,Wyeomyia,19990921,1,
a4,28,5,Blaesoxipha,19990921,0,
a4,28,5,Habrotrocha,19990921,7,
a4,28,5,headcap,19990921,0,
a4,28,5,Metriocnemus,19990921,0,
a4,28,5,other,19990921,0,
a4,28,5,rotvol ml,19990921,0.5,
a4,28,5,Sarraceniopus,19990921,2,
a4,28,5,volume ml,19990921,2,
a4,28,5,Wyeomyia,19990921,0,
a1,29,1,Blaesoxipha,19990921,,
a1,29,1,Habrotrocha,19990921,,
a1,29,1,headcap,19990921,,
a1,29,1,Metriocnemus,19990921,,
a1,29,1,other,19990921,,
a1,29,1,rotvol ml,19990921,,
a1,29,1,Sarraceniopus,19990921,,
a1,29,1,volume ml,19990921,0,
a1,29,1,Wyeomyia,19990921,,
a2,30,1,Blaesoxipha,19990921,0,
a2,30,1,Habrotrocha,19990921,0,
a2,30,1,headcap,19990921,0,
a2,30,1,Metriocnemus,19990921,0,
a2,30,1,other,19990921,0,
a2,30,1,rotvol ml,19990921,0.1,
a2,30,1,Sarraceniopus,19990921,0,
a2,30,1,volume ml,19990921,1,
a2,30,1,Wyeomyia,19990921,0,
a3,31,1,Blaesoxipha,19990921,0,
a3,31,1,Habrotrocha,19990921,3,
a3,31,1,headcap,19990921,0,
a3,31,1,Metriocnemus,19990921,3,
a3,31,1,other,19990921,0,
a3,31,1,rotvol ml,19990921,0.5,
a3,31,1,Sarraceniopus,19990921,0,
a3,31,1,volume ml,19990921,7.5,
a3,31,1,Wyeomyia,19990921,5,
a4,32,1,Blaesoxipha,19990921,0,
a4,32,1,Habrotrocha,19990921,1,
a4,32,1,headcap,19990921,1,
a4,32,1,Metriocnemus,19990921,2,
a4,32,1,other,19990921,0,
a4,32,1,rotvol ml,19990921,0.5,
a4,32,1,Sarraceniopus,19990921,0,
a4,32,1,volume ml,19990921,7.5,
a4,32,1,Wyeomyia,19990921,1,
a4,32,2,Blaesoxipha,19990921,0,
a4,32,2,Habrotrocha,19990921,1,
a4,32,2,headcap,19990921,0,
a4,32,2,Metriocnemus,19990921,1,
a4,32,2,other,19990921,0,
a4,32,2,rotvol ml,19990921,0.5,
a4,32,2,Sarraceniopus,19990921,0,
a4,32,2,volume ml,19990921,7.5,
a4,32,2,Wyeomyia,19990921,1,
a4,32,3,Blaesoxipha,19990921,0,
a4,32,3,Habrotrocha,19990921,2,
a4,32,3,headcap,19990921,0,
a4,32,3,Metriocnemus,19990921,1,
a4,32,3,other,19990921,0,
a4,32,3,rotvol ml,19990921,0.5,
a4,32,3,Sarraceniopus,19990921,0,
a4,32,3,volume ml,19990921,10,
a4,32,3,Wyeomyia,19990921,2,
a1,33,1,Blaesoxipha,19990921,0,
a1,33,1,Habrotrocha,19990921,6,
a1,33,1,headcap,19990921,0,
a1,33,1,Metriocnemus,19990921,0,
a1,33,1,other,19990921,0,
a1,33,1,rotvol ml,19990921,0.2,
a1,33,1,Sarraceniopus,19990921,0,
a1,33,1,volume ml,19990921,1,
a1,33,1,Wyeomyia,19990921,0,
a2,34,1,Blaesoxipha,19990921,0,
a2,34,1,Habrotrocha,19990921,12,
a2,34,1,headcap,19990921,0,
a2,34,1,Metriocnemus,19990921,0,
a2,34,1,other,19990921,0,
a2,34,1,rotvol ml,19990921,0.5,
a2,34,1,Sarraceniopus,19990921,0,
a2,34,1,volume ml,19990921,1,
a2,34,1,Wyeomyia,19990921,0,
a3,35,1,Blaesoxipha,19990921,0,
a3,35,1,Habrotrocha,19990921,4,
a3,35,1,headcap,19990921,0,
a3,35,1,Metriocnemus,19990921,0,
a3,35,1,other,19990921,0,
a3,35,1,rotvol ml,19990921,0.5,
a3,35,1,Sarraceniopus,19990921,0,
a3,35,1,volume ml,19990921,2.5,
a3,35,1,Wyeomyia,19990921,0,
a4,36,1,Blaesoxipha,19990921,0,
a4,36,1,Habrotrocha,19990921,3,
a4,36,1,headcap,19990921,0,
a4,36,1,Metriocnemus,19990921,0,
a4,36,1,other,19990921,0,
a4,36,1,rotvol ml,19990921,0.5,
a4,36,1,Sarraceniopus,19990921,1,
a4,36,1,volume ml,19990921,7.5,
a4,36,1,Wyeomyia,19990921,0,
a4,36,2,Blaesoxipha,19990921,,
a4,36,2,Habrotrocha,19990921,,
a4,36,2,headcap,19990921,,
a4,36,2,Metriocnemus,19990921,,
a4,36,2,other,19990921,,
a4,36,2,rotvol ml,19990921,,
a4,36,2,Sarraceniopus,19990921,,
a4,36,2,volume ml,19990921,0,
a4,36,2,Wyeomyia,19990921,,
a4,36,3,Blaesoxipha,19990921,0,
a4,36,3,Habrotrocha,19990921,1,
a4,36,3,headcap,19990921,6,
a4,36,3,Metriocnemus,19990921,0,
a4,36,3,other,19990921,0,
a4,36,3,rotvol ml,19990921,0.5,
a4,36,3,Sarraceniopus,19990921,0,
a4,36,3,volume ml,19990921,5,
a4,36,3,Wyeomyia,19990921,0,
a4,36,4,Blaesoxipha,19990921,0,
a4,36,4,Habrotrocha,19990921,3,
a4,36,4,headcap,19990921,0,
a4,36,4,Metriocnemus,19990921,0,
a4,36,4,other,19990921,0,
a4,36,4,rotvol ml,19990921,0.5,
a4,36,4,Sarraceniopus,19990921,1,
a4,36,4,volume ml,19990921,2.5,
a4,36,4,Wyeomyia,19990921,0,
a1,37,1,Blaesoxipha,19990921,,
a1,37,1,Habrotrocha,19990921,,
a1,37,1,headcap,19990921,,
a1,37,1,Metriocnemus,19990921,,
a1,37,1,other,19990921,,
a1,37,1,rotvol ml,19990921,,
a1,37,1,Sarraceniopus,19990921,,
a1,37,1,volume ml,19990921,,
a1,37,1,Wyeomyia,19990921,,
a2,38,1,Blaesoxipha,19990921,0,
a2,38,1,Habrotrocha,19990921,1,
a2,38,1,headcap,19990921,0,
a2,38,1,Metriocnemus,19990921,0,
a2,38,1,other,19990921,0,
a2,38,1,rotvol ml,19990921,0.5,
a2,38,1,Sarraceniopus,19990921,0,
a2,38,1,volume ml,19990921,15,
a2,38,1,Wyeomyia,19990921,0,
a3,39,1,Blaesoxipha,19990921,,
a3,39,1,Habrotrocha,19990921,,
a3,39,1,headcap,19990921,,
a3,39,1,Metriocnemus,19990921,,
a3,39,1,other,19990921,,
a3,39,1,rotvol ml,19990921,,
a3,39,1,Sarraceniopus,19990921,,
a3,39,1,volume ml,19990921,,
a3,39,1,Wyeomyia,19990921,,
a4,40,1,Blaesoxipha,19990921,,
a4,40,1,Habrotrocha,19990921,,
a4,40,1,headcap,19990921,,
a4,40,1,Metriocnemus,19990921,,
a4,40,1,other,19990921,,
a4,40,1,rotvol ml,19990921,,
a4,40,1,Sarraceniopus,19990921,,
a4,40,1,volume ml,19990921,,
a4,40,1,Wyeomyia,19990921,,
a4,40,2,Blaesoxipha,19990921,,
a4,40,2,Habrotrocha,19990921,,
a4,40,2,headcap,19990921,,
a4,40,2,Metriocnemus,19990921,,
a4,40,2,other,19990921,,
a4,40,2,rot,19990921,,
a4,40,2,Sarraceniopus,19990921,,
a4,40,2,volume ml,19990921,,
a4,40,2,Wyeomyia,19990921,,
a4,40,3,Blaesoxipha,19990921,,
a4,40,3,Habrotrocha,19990921,,
a4,40,3,headcap,19990921,,
a4,40,3,Metriocnemus,19990921,,
a4,40,3,other,19990921,,
a4,40,3,rot,19990921,,
a4,40,3,Sarraceniopus,19990921,,
a4,40,3,volume ml,19990921,,
a4,40,3,Wyeomyia,19990921,,
a1,41,1,Blaesoxipha,19990921,0,
a1,41,1,Habrotrocha,19990921,7,
a1,41,1,headcap,19990921,0,
a1,41,1,Metriocnemus,19990921,0,
a1,41,1,other,19990921,0,
a1,41,1,rotvol ml,19990921,0.2,
a1,41,1,Sarraceniopus,19990921,6,
a1,41,1,volume ml,19990921,0.6,
a1,41,1,Wyeomyia,19990921,0,
a2,42,1,Blaesoxipha,19990921,0,
a2,42,1,Habrotrocha,19990921,0,
a2,42,1,headcap,19990921,0,
a2,42,1,Metriocnemus,19990921,0,
a2,42,1,other,19990921,0,
a2,42,1,rotvol ml,19990921,0.5,
a2,42,1,Sarraceniopus,19990921,0,
a2,42,1,volume ml,19990921,3,
a2,42,1,Wyeomyia,19990921,0,
a3,43,1,Blaesoxipha,19990921,0,
a3,43,1,Habrotrocha,19990921,0,
a3,43,1,headcap,19990921,0,
a3,43,1,Metriocnemus,19990921,0,
a3,43,1,other,19990921,0,
a3,43,1,rotvol ml,19990921,0.5,
a3,43,1,Sarraceniopus,19990921,0,
a3,43,1,volume ml,19990921,1,
a3,43,1,Wyeomyia,19990921,0,
a4,44,1,Blaesoxipha,19990921,,
a4,44,1,Habrotrocha,19990921,,
a4,44,1,headcap,19990921,,
a4,44,1,Metriocnemus,19990921,,
a4,44,1,other,19990921,,
a4,44,1,rotvol ml,19990921,,
a4,44,1,Sarraceniopus,19990921,,
a4,44,1,volume ml,19990921,,
a4,44,1,Wyeomyia,19990921,,
a4,44,2,Blaesoxipha,19990921,,
a4,44,2,Habrotrocha,19990921,,
a4,44,2,headcap,19990921,,
a4,44,2,Metriocnemus,19990921,,
a4,44,2,other,19990921,,
a4,44,2,rotvol ml,19990921,,
a4,44,2,Sarraceniopus,19990921,,
a4,44,2,volume ml,19990921,,
a4,44,2,Wyeomyia,19990921,,
a4,44,3,Blaesoxipha,19990921,,
a4,44,3,Habrotrocha,19990921,,
a4,44,3,headcap,19990921,,
a4,44,3,Metriocnemus,19990921,,
a4,44,3,other,19990921,,
a4,44,3,rotvol ml,19990921,,
a4,44,3,Sarraceniopus,19990921,,
a4,44,3,volume ml,19990921,,
a4,44,3,Wyeomyia,19990921,,
a1,45,1,Blaesoxipha,19990921,0,
a1,45,1,Habrotrocha,19990921,1,
a1,45,1,headcap,19990921,0,
a1,45,1,Metriocnemus,19990921,0,
a1,45,1,other,19990921,0,
a1,45,1,rotvol ml,19990921,0.5,
a1,45,1,Sarraceniopus,19990921,3,
a1,45,1,volume ml,19990921,1.5,
a1,45,1,Wyeomyia,19990921,0,
a2,46,1,Blaesoxipha,19990921,,
a2,46,1,Habrotrocha,19990921,,
a2,46,1,headcap,19990921,,
a2,46,1,Metriocnemus,19990921,,
a2,46,1,other,19990921,,
a2,46,1,rot,19990921,,
a2,46,1,Sarraceniopus,19990921,,
a2,46,1,volume ml,19990921,,
a2,46,1,Wyeomyia,19990921,,
a3,47,1,Blaesoxipha,19990921,,
a3,47,1,Habrotrocha,19990921,,
a3,47,1,headcap,19990921,,
a3,47,1,Metriocnemus,19990921,,
a3,47,1,other,19990921,,
a3,47,1,rotvol ml,19990921,,
a3,47,1,Sarraceniopus,19990921,,
a3,47,1,volume ml,19990921,0,
a3,47,1,Wyeomyia,19990921,,
a4,48,1,Blaesoxipha,19990921,0,
a4,48,1,Habrotrocha,19990921,26,
a4,48,1,headcap,19990921,0,
a4,48,1,Metriocnemus,19990921,0,
a4,48,1,other,19990921,0,
a4,48,1,rotvol ml,19990921,0.5,
a4,48,1,Sarraceniopus,19990921,0,
a4,48,1,volume ml,19990921,10,
a4,48,1,Wyeomyia,19990921,0,
a4,48,2,Blaesoxipha,19990921,,
a4,48,2,Habrotrocha,19990921,,
a4,48,2,headcap,19990921,,
a4,48,2,Metriocnemus,19990921,,
a4,48,2,other,19990921,,
a4,48,2,rot,19990921,,
a4,48,2,Sarraceniopus,19990921,,
a4,48,2,volume ml,19990921,0,
a4,48,2,Wyeomyia,19990921,,
a4,48,3,Blaesoxipha,19990921,0,
a4,48,3,Habrotrocha,19990921,5,
a4,48,3,headcap,19990921,0,
a4,48,3,Metriocnemus,19990921,0,
a4,48,3,other,19990921,0,
a4,48,3,rot,19990921,0.5,
a4,48,3,Sarraceniopus,19990921,2,
a4,48,3,volume ml,19990921,5,
a4,48,3,Wyeomyia,19990921,0,
a4,48,4,Blaesoxipha,19990921,0,
a4,48,4,Habrotrocha,19990921,2,
a4,48,4,headcap,19990921,0,
a4,48,4,Metriocnemus,19990921,0,
a4,48,4,other,19990921,0,
a4,48,4,rotvol ml,19990921,0.5,
a4,48,4,Sarraceniopus,19990921,3,
a4,48,4,volume ml,19990921,3,
a4,48,4,Wyeomyia,19990921,0,
a4,48,5,Blaesoxipha,19990921,,
a4,48,5,Habrotrocha,19990921,,
a4,48,5,headcap,19990921,,
a4,48,5,Metriocnemus,19990921,,
a4,48,5,other,19990921,,
a4,48,5,rotvol ml,19990921,,
a4,48,5,Sarraceniopus,19990921,,
a4,48,5,volume ml,19990921,0,
a4,48,5,Wyeomyia,19990921,,
a1,49,1,Blaesoxipha,19990921,0,
a1,49,1,Habrotrocha,19990921,4,
a1,49,1,headcap,19990921,0,
a1,49,1,Metriocnemus,19990921,0,
a1,49,1,other,19990921,0,
a1,49,1,rotvol ml,19990921,0.5,
a1,49,1,Sarraceniopus,19990921,0,
a1,49,1,volume ml,19990921,5,
a1,49,1,Wyeomyia,19990921,0,
a2,50,1,Blaesoxipha,19990921,0,
a2,50,1,Habrotrocha,19990921,3,
a2,50,1,headcap,19990921,0,
a2,50,1,Metriocnemus,19990921,1,
a2,50,1,other,19990921,0,
a2,50,1,rotvol ml,19990921,0.5,
a2,50,1,Sarraceniopus,19990921,0,
a2,50,1,volume ml,19990921,15,
a2,50,1,Wyeomyia,19990921,1,
a3,51,1,Blaesoxipha,19990921,,
a3,51,1,Habrotrocha,19990921,,
a3,51,1,headcap,19990921,,
a3,51,1,Metriocnemus,19990921,,
a3,51,1,other,19990921,,
a3,51,1,rotvol ml,19990921,,
a3,51,1,Sarraceniopus,19990921,,
a3,51,1,volume ml,19990921,0,
a3,51,1,Wyeomyia,19990921,,
a4,52,1,Blaesoxipha,19990921,0,
a4,52,1,Habrotrocha,19990921,2,
a4,52,1,headcap,19990921,1,
a4,52,1,Metriocnemus,19990921,1,
a4,52,1,other,19990921,0,
a4,52,1,rotvol ml,19990921,0.5,
a4,52,1,Sarraceniopus,19990921,0,
a4,52,1,volume ml,19990921,3,
a4,52,1,Wyeomyia,19990921,0,
a4,52,2,Blaesoxipha,19990921,0,
a4,52,2,Habrotrocha,19990921,1,
a4,52,2,headcap,19990921,0,
a4,52,2,Metriocnemus,19990921,2,
a4,52,2,other,19990921,0,
a4,52,2,rotvol ml,19990921,0.5,
a4,52,2,Sarraceniopus,19990921,0,
a4,52,2,volume ml,19990921,9,
a4,52,2,Wyeomyia,19990921,0,
a4,52,3,Blaesoxipha,19990921,0,
a4,52,3,Habrotrocha,19990921,11,
a4,52,3,headcap,19990921,4,
a4,52,3,Metriocnemus,19990921,3,
a4,52,3,other,19990921,0,
a4,52,3,rotvol ml,19990921,0.5,
a4,52,3,Sarraceniopus,19990921,1,
a4,52,3,volume ml,19990921,5,
a4,52,3,Wyeomyia,19990921,5,
a4,52,4,Blaesoxipha,19990921,0,
a4,52,4,Habrotrocha,19990921,1,
a4,52,4,headcap,19990921,0,
a4,52,4,Metriocnemus,19990921,1,
a4,52,4,other,19990921,0,
a4,52,4,rotvol ml,19990921,0.5,
a4,52,4,Sarraceniopus,19990921,4,
a4,52,4,volume ml,19990921,5,
a4,52,4,Wyeomyia,19990921,1,
a1,53,1,Blaesoxipha,19990921,,
a1,53,1,Habrotrocha,19990921,,
a1,53,1,headcap,19990921,,
a1,53,1,Metriocnemus,19990921,,
a1,53,1,other,19990921,,
a1,53,1,rotvol ml,19990921,,
a1,53,1,Sarraceniopus,19990921,,
a1,53,1,volume ml,19990921,,
a1,53,1,Wyeomyia,19990921,,
a2,54,1,Blaesoxipha,19990921,,
a2,54,1,Habrotrocha,19990921,,
a2,54,1,headcap,19990921,,
a2,54,1,Metriocnemus,19990921,,
a2,54,1,other,19990921,,
a2,54,1,rotvol ml,19990921,,
a2,54,1,Sarraceniopus,19990921,,
a2,54,1,volume ml,19990921,0,
a2,54,1,Wyeomyia,19990921,,
a3,55,1,Blaesoxipha,19990921,0,
a3,55,1,Habrotrocha,19990921,1,
a3,55,1,headcap,19990921,0,
a3,55,1,Metriocnemus,19990921,0,
a3,55,1,other,19990921,0,
a3,55,1,rotvol ml,19990921,0.5,
a3,55,1,Sarraceniopus,19990921,0,
a3,55,1,volume ml,19990921,5.5,
a3,55,1,Wyeomyia,19990921,0,
a4,56,1,Blaesoxipha,19990921,,
a4,56,1,Habrotrocha,19990921,,
a4,56,1,headcap,19990921,,
a4,56,1,Metriocnemus,19990921,,
a4,56,1,other,19990921,,
a4,56,1,rotvol ml,19990921,,
a4,56,1,Sarraceniopus,19990921,,
a4,56,1,volume ml,19990921,,
a4,56,1,Wyeomyia,19990921,,
a4,56,2,Blaesoxipha,19990921,,
a4,56,2,Habrotrocha,19990921,,
a4,56,2,headcap,19990921,,
a4,56,2,Metriocnemus,19990921,,
a4,56,2,other,19990921,,
a4,56,2,rot,19990921,,
a4,56,2,Sarraceniopus,19990921,,
a4,56,2,volume ml,19990921,0,
a4,56,2,Wyeomyia,19990921,,
a4,56,3,Blaesoxipha,19990921,0,
a4,56,3,Habrotrocha,19990921,2,
a4,56,3,headcap,19990921,0,
a4,56,3,Metriocnemus,19990921,0,
a4,56,3,other,19990921,0,
a4,56,3,rotvol ml,19990921,0.5,
a4,56,3,Sarraceniopus,19990921,0,
a4,56,3,volume ml,19990921,5,
a4,56,3,Wyeomyia,19990921,3,
a1,57,1,Blaesoxipha,19990921,0,
a1,57,1,Habrotrocha,19990921,1,
a1,57,1,headcap,19990921,0,
a1,57,1,Metriocnemus,19990921,0,
a1,57,1,other,19990921,0,
a1,57,1,rotvol ml,19990921,0.5,
a1,57,1,Sarraceniopus,19990921,1,
a1,57,1,volume ml,19990921,1.5,
a1,57,1,Wyeomyia,19990921,0,
a2,58,1,Blaesoxipha,19990921,0,
a2,58,1,Habrotrocha,19990921,1,
a2,58,1,headcap,19990921,0,
a2,58,1,Metriocnemus,19990921,0,
a2,58,1,other,19990921,0,
a2,58,1,rotvol ml,19990921,0.5,
a2,58,1,Sarraceniopus,19990921,0,
a2,58,1,volume ml,19990921,3,
a2,58,1,Wyeomyia,19990921,2,
a3,59,1,Blaesoxipha,19990921,0,
a3,59,1,Habrotrocha,19990921,9,
a3,59,1,headcap,19990921,0,
a3,59,1,Metriocnemus,19990921,0,
a3,59,1,other,19990921,0,
a3,59,1,rotvol ml,19990921,0.5,
a3,59,1,Sarraceniopus,19990921,0,
a3,59,1,volume ml,19990921,7,
a3,59,1,Wyeomyia,19990921,0,
a4,60,1,Blaesoxipha,19990921,0,
a4,60,1,Habrotrocha,19990921,5,
a4,60,1,headcap,19990921,0,
a4,60,1,Metriocnemus,19990921,1,
a4,60,1,other,19990921,0,
a4,60,1,rotvol ml,19990921,0.5,
a4,60,1,Sarraceniopus,19990921,0,
a4,60,1,volume ml,19990921,2.5,
a4,60,1,Wyeomyia,19990921,0,
a4,60,2,Blaesoxipha,19990921,0,
a4,60,2,Habrotrocha,19990921,8,
a4,60,2,headcap,19990921,0,
a4,60,2,Metriocnemus,19990921,0,
a4,60,2,other,19990921,0,
a4,60,2,rotvol ml,19990921,0.5,
a4,60,2,Sarraceniopus,19990921,0,
a4,60,2,volume ml,19990921,1.5,
a4,60,2,Wyeomyia,19990921,0,
a4,60,3,Blaesoxipha,19990921,0,
a4,60,3,Habrotrocha,19990921,11,
a4,60,3,headcap,19990921,4,
a4,60,3,Metriocnemus,19990921,0,
a4,60,3,other,19990921,0,
a4,60,3,rotvol ml,19990921,0.5,
a4,60,3,Sarraceniopus,19990921,0,
a4,60,3,volume ml,19990921,2.5,
a4,60,3,Wyeomyia,19990921,0,
a4,60,4,Blaesoxipha,19990921,1,
a4,60,4,Habrotrocha,19990921,1,
a4,60,4,headcap,19990921,0,
a4,60,4,Metriocnemus,19990921,1,
a4,60,4,other,19990921,0,
a4,60,4,rotvol ml,19990921,0.5,
a4,60,4,Sarraceniopus,19990921,1,
a4,60,4,volume ml,19990921,6,
a4,60,4,Wyeomyia,19990921,0,
a4,60,5,Blaesoxipha,19990921,0,
a4,60,5,Habrotrocha,19990921,3,
a4,60,5,headcap,19990921,0,
a4,60,5,Metriocnemus,19990921,0,
a4,60,5,other,19990921,0,
a4,60,5,rotvol ml,19990921,0.5,
a4,60,5,Sarraceniopus,19990921,0,
a4,60,5,volume ml,19990921,3,
a4,60,5,Wyeomyia,19990921,0,
a1,61,1,Blaesoxipha,19990921,0,
a1,61,1,Habrotrocha,19990921,0,
a1,61,1,headcap,19990921,0,
a1,61,1,Metriocnemus,19990921,7,
a1,61,1,other,19990921,0,
a1,61,1,rotvol ml,19990921,0.5,
a1,61,1,Sarraceniopus,19990921,0,
a1,61,1,volume ml,19990921,15,
a1,61,1,Wyeomyia,19990921,7,
a2,62,1,Blaesoxipha,19990921,,
a2,62,1,Habrotrocha,19990921,,
a2,62,1,headcap,19990921,,
a2,62,1,Metriocnemus,19990921,,
a2,62,1,other,19990921,,
a2,62,1,rotvol ml,19990921,,
a2,62,1,Sarraceniopus,19990921,,
a2,62,1,volume ml,19990921,,
a2,62,1,Wyeomyia,19990921,,
a3,63,1,Blaesoxipha,19990921,,
a3,63,1,Habrotrocha,19990921,,
a3,63,1,headcap,19990921,,
a3,63,1,Metriocnemus,19990921,,
a3,63,1,other,19990921,,
a3,63,1,rotvol ml,19990921,,
a3,63,1,Sarraceniopus,19990921,,
a3,63,1,volume ml,19990921,0,
a3,63,1,Wyeomyia,19990921,,
a4,64,1,Blaesoxipha,19990921,0,
a4,64,1,Habrotrocha,19990921,8,
a4,64,1,headcap,19990921,0,
a4,64,1,Metriocnemus,19990921,0,
a4,64,1,other,19990921,0,
a4,64,1,rotvol ml,19990921,0.5,
a4,64,1,Sarraceniopus,19990921,1,
a4,64,1,volume ml,19990921,5,
a4,64,1,Wyeomyia,19990921,0,
a4,64,2,Blaesoxipha,19990921,0,
a4,64,2,Habrotrocha,19990921,11,
a4,64,2,headcap,19990921,0,
a4,64,2,Metriocnemus,19990921,0,
a4,64,2,other,19990921,0,
a4,64,2,rotvol ml,19990921,0.5,
a4,64,2,Sarraceniopus,19990921,0,
a4,64,2,volume ml,19990921,6,
a4,64,2,Wyeomyia,19990921,0,
a4,64,3,Blaesoxipha,19990921,0,
a4,64,3,Habrotrocha,19990921,5,
a4,64,3,headcap,19990921,0,
a4,64,3,Metriocnemus,19990921,1,
a4,64,3,other,19990921,0,
a4,64,3,rot,19990921,0.5,
a4,64,3,Sarraceniopus,19990921,0,
a4,64,3,volume ml,19990921,11,
a4,64,3,Wyeomyia,19990921,2,
a1,65,1,Blaesoxipha,19990921,0,
a1,65,1,Habrotrocha,19990921,4,
a1,65,1,headcap,19990921,0,
a1,65,1,Metriocnemus,19990921,2,
a1,65,1,other,19990921,0,
a1,65,1,rotvol ml,19990921,0.5,
a1,65,1,Sarraceniopus,19990921,0,
a1,65,1,volume ml,19990921,35,
a1,65,1,Wyeomyia,19990921,0,
a2,66,1,Blaesoxipha,19990921,0,
a2,66,1,Habrotrocha,19990921,0,
a2,66,1,headcap,19990921,0,
a2,66,1,Metriocnemus,19990921,0,
a2,66,1,other,19990921,0,
a2,66,1,rotvol ml,19990921,0.5,
a2,66,1,Sarraceniopus,19990921,0,
a2,66,1,volume ml,19990921,3,
a2,66,1,Wyeomyia,19990921,0,
a3,67,1,Blaesoxipha,19990921,0,
a3,67,1,Habrotrocha,19990921,2,
a3,67,1,headcap,19990921,0,
a3,67,1,Metriocnemus,19990921,0,
a3,67,1,other,19990921,0,
a3,67,1,rotvol ml,19990921,0.5,
a3,67,1,Sarraceniopus,19990921,0,
a3,67,1,volume ml,19990921,4,
a3,67,1,Wyeomyia,19990921,0,
a4,68,1,Blaesoxipha,19990921,0,
a4,68,1,Habrotrocha,19990921,0,
a4,68,1,headcap,19990921,0,
a4,68,1,Metriocnemus,19990921,4,
a4,68,1,other,19990921,0,
a4,68,1,rotvol ml,19990921,0.5,
a4,68,1,Sarraceniopus,19990921,0,
a4,68,1,volume ml,19990921,21,
a4,68,1,Wyeomyia,19990921,2,
a4,68,2,Blaesoxipha,19990921,0,
a4,68,2,Habrotrocha,19990921,4,
a4,68,2,headcap,19990921,0,
a4,68,2,Metriocnemus,19990921,0,
a4,68,2,other,19990921,0,
a4,68,2,rotvol ml,19990921,0.5,
a4,68,2,Sarraceniopus,19990921,0,
a4,68,2,volume ml,19990921,24,
a4,68,2,Wyeomyia,19990921,0,
a4,68,3,Blaesoxipha,19990921,0,
a4,68,3,Habrotrocha,19990921,2,
a4,68,3,headcap,19990921,0,
a4,68,3,Metriocnemus,19990921,1,
a4,68,3,other,19990921,0,
a4,68,3,rotvol ml,19990921,0.5,
a4,68,3,Sarraceniopus,19990921,0,
a4,68,3,volume ml,19990921,7.5,
a4,68,3,Wyeomyia,19990921,4,
a4,68,4,Blaesoxipha,19990921,0,
a4,68,4,Habrotrocha,19990921,1,
a4,68,4,headcap,19990921,0,
a4,68,4,Metriocnemus,19990921,1,
a4,68,4,other,19990921,0,
a4,68,4,rotvol ml,19990921,0.5,
a4,68,4,Sarraceniopus,19990921,0,
a4,68,4,volume ml,19990921,16,
a4,68,4,Wyeomyia,19990921,3,
a4,68,5,Blaesoxipha,19990921,0,
a4,68,5,Habrotrocha,19990921,0,
a4,68,5,headcap,19990921,0,
a4,68,5,Metriocnemus,19990921,0,
a4,68,5,other,19990921,0,
a4,68,5,rotvol ml,19990921,0.5,
a4,68,5,Sarraceniopus,19990921,0,
a4,68,5,volume ml,19990921,14,
a4,68,5,Wyeomyia,19990921,0,
a1,69,1,Blaesoxipha,19990921,0,
a1,69,1,Habrotrocha,19990921,1,
a1,69,1,headcap,19990921,0,
a1,69,1,Metriocnemus,19990921,0,
a1,69,1,other,19990921,0,
a1,69,1,rotvol ml,19990921,0.5,
a1,69,1,Sarraceniopus,19990921,0,
a1,69,1,volume ml,19990921,1.5,
a1,69,1,Wyeomyia,19990921,1,
a2,70,1,Blaesoxipha,19990921,0,
a2,70,1,Habrotrocha,19990921,0,
a2,70,1,headcap,19990921,0,
a2,70,1,Metriocnemus,19990921,2,
a2,70,1,other,19990921,0,
a2,70,1,rotvol ml,19990921,0.5,
a2,70,1,Sarraceniopus,19990921,0,
a2,70,1,volume ml,19990921,3,
a2,70,1,Wyeomyia,19990921,0,
a3,71,1,Blaesoxipha,19990921,0,
a3,71,1,Habrotrocha,19990921,2,
a3,71,1,headcap,19990921,0,
a3,71,1,Metriocnemus,19990921,1,
a3,71,1,other,19990921,0,
a3,71,1,rotvol ml,19990921,0.5,
a3,71,1,Sarraceniopus,19990921,0,
a3,71,1,volume ml,19990921,10.5,
a3,71,1,Wyeomyia,19990921,7,
a4,72,1,Blaesoxipha,19990921,0,
a4,72,1,Habrotrocha,19990921,0,
a4,72,1,headcap,19990921,0,
a4,72,1,Metriocnemus,19990921,8,
a4,72,1,other,19990921,0,
a4,72,1,rotvol ml,19990921,0.5,
